A,B,ratio
VTRS,FTI,-0.024243168250367708
VTRS,TNDM,0.040127375020982715
VTRS,EXTR,0.10291983868935355
VTRS,LEVI,0.024341473346618306
GPK,DO,0.11474586130152234
GPK,BE,0.08341832736491045
GPK,NEP,0.19662907138923258
GPK,RPRX,0.11297063277884942
GPK,HPQ,0.2244621842720129
GPK,CSX,0.03372106140936663
GPK,NFE,-0.029348644577775442
GPK,BTU,0.06200016186442792
GPK,ROIV,0.06610026774918565
GPK,MRO,0.02368670195462741
GPK,LUV,0.03198165436227953
GPK,KVUE,0.03288224034456097
GPK,INTC,0.07490114617248775
GPK,NNE,-0.06560290412917978
GPK,HAL,0.06428792561509987
GPK,NWSA,0.01194928230603622
GPK,FTI,0.07142355363485588
GPK,TNDM,0.13752216904493048
GPK,EXTR,0.19817395060510534
GPK,LEVI,0.12000819523184189
DO,BE,-0.029313929587407472
DO,NEP,0.08188321008771024
DO,RPRX,-0.0017752285226729375
DO,HPQ,0.10971632297049062
DO,CSX,-0.08102479989215569
DO,NFE,-0.14409450587929773
DO,BTU,-0.05274569943709441
DO,ROIV,-0.0467820442120841
DO,MRO,-0.09105915934689493
DO,LUV,-0.0827642069392428
DO,KVUE,-0.07814361616419246
DO,INTC,-0.03984471512903464
DO,NNE,0.27136090603582874
DO,HAL,-0.05045793568642246
DO,NWSA,-0.10279657899548607
DO,FTI,-0.04332230766666643
DO,TNDM,0.023245710616474163
DO,EXTR,0.08603817428484503
DO,LEVI,0.0052623339303195845
BE,NEP,0.11321074402432205
BE,RPRX,0.029552305413938905
BE,HPQ,0.14104385690710244
BE,CSX,-0.04969726595554383
BE,NFE,-0.11276697194268594
BE,BTU,-0.02141816550048257
BE,ROIV,-0.017468114624676623
BE,MRO,-0.059731625410283117
BE,LUV,-0.05143667300263099
BE,KVUE,-0.048829686576785
BE,INTC,-0.008517181192422833
BE,NNE,0.1963694745402753
BE,HAL,-0.01913040174981065
BE,NWSA,-0.0714690450588743
BE,FTI,-0.011994773730054654
BE,TNDM,0.05255964020388166
BE,EXTR,0.11535210387225248
BE,LEVI,0.03658986786693137
NEP,RPRX,-0.08365843861038316
NEP,HPQ,0.027833112882780384
NEP,CSX,-0.1629080099798659
NEP,NFE,-0.225977715967008
NEP,BTU,-0.13462890952480464
NEP,ROIV,-0.1305288036400469
NEP,MRO,-0.17294236943460514
NEP,LUV,-0.16464741702695307
NEP,KVUE,-0.16374683104467158
NEP,INTC,-0.12172792521674487
NEP,NNE,0.307858113982104
NEP,HAL,-0.13234114577413272
NEP,NWSA,-0.1846797890831963
NEP,FTI,-0.12520551775437672
NEP,TNDM,-0.05910690234430209
NEP,EXTR,0.0015448792158728618
NEP,LEVI,-0.07662087615739072
RPRX,HPQ,0.11149155149316357
RPRX,CSX,-0.07924957136948277
RPRX,NFE,-0.1423192773566248
RPRX,BTU,-0.05097047091442146
RPRX,ROIV,-0.04687036502966373
RPRX,MRO,-0.089283930824222
RPRX,LUV,-0.08098897841656987
RPRX,KVUE,-0.08008839243428839
RPRX,INTC,-0.03806948660636172
RPRX,NNE,0.0864513252163214
RPRX,HAL,-0.04868270716374953
RPRX,NWSA,-0.10102135047281315
RPRX,FTI,-0.04154707914399351
RPRX,TNDM,0.024551536266081093
RPRX,EXTR,0.08520331782625597
RPRX,LEVI,0.007037562452992501
HPQ,CSX,-0.19074112286264633
HPQ,NFE,-0.2538108288497884
HPQ,BTU,-0.162462022407585
HPQ,ROIV,-0.15836191652282727
HPQ,MRO,-0.20077548231738554
HPQ,LUV,-0.1924805299097334
HPQ,KVUE,-0.19157994392745192
HPQ,INTC,-0.14956103809952526
HPQ,NNE,-0.10785260250665936
HPQ,HAL,-0.1601742586569131
HPQ,NWSA,-0.2125129019659767
HPQ,FTI,-0.15303863063715706
HPQ,TNDM,-0.08694001522708246
HPQ,EXTR,-0.026288233666907558
HPQ,LEVI,-0.10445398904017104
CSX,NFE,-0.06306970598714208
CSX,BTU,0.02827910045506129
CSX,ROIV,0.03237920633981907
CSX,MRO,-0.010034359454739274
CSX,LUV,-0.001739407047087101
CSX,KVUE,-0.0008388210648056588
CSX,INTC,0.04118008476312103
CSX,NNE,-0.10544016506309277
CSX,HAL,0.03056686420573323
CSX,NWSA,-0.02177177910333041
CSX,FTI,0.03770249222548924
CSX,TNDM,0.10380110763556386
CSX,EXTR,0.16445288919573878
CSX,LEVI,0.08628713382247527
NFE,BTU,0.09134880644220336
NFE,ROIV,0.09544891232696105
NFE,MRO,0.0530353465324028
NFE,LUV,0.06133029894005495
NFE,KVUE,0.062230884922336416
NFE,INTC,0.1042497907502631
NFE,NNE,0.2800522217859679
NFE,HAL,0.09363657019287529
NFE,NWSA,0.041297926883811634
NFE,FTI,0.10077219821263128
NFE,TNDM,0.16687081362270592
NFE,EXTR,0.2275225951828808
NFE,LEVI,0.1493568398096173
BTU,ROIV,0.004100105884757721
BTU,MRO,-0.03831345990980054
BTU,LUV,-0.030018507502148427
BTU,KVUE,-0.029117921519866967
BTU,INTC,0.01290098430805974
BTU,NNE,0.14816853965838314
BTU,HAL,0.0022877637506719087
BTU,NWSA,-0.050050879558391714
BTU,FTI,0.009423391770427926
BTU,TNDM,0.07552200718050256
BTU,EXTR,0.13617378874067745
BTU,LEVI,0.05800803336741397
ROIV,MRO,-0.04241356579455828
ROIV,LUV,-0.034118613386906145
ROIV,KVUE,-0.03136157195210834
ROIV,INTC,0.00880087842330202
ROIV,NNE,0.14171542344916957
ROIV,HAL,-0.001812342134085801
ROIV,NWSA,-0.05415098544314946
ROIV,FTI,0.005323285885670216
ROIV,TNDM,0.07002775482855826
ROIV,EXTR,0.13282021849692913
ROIV,LEVI,0.05390792748265623
MRO,LUV,0.00829495240765212
MRO,KVUE,0.009195538389933597
MRO,INTC,0.0512144442178603
MRO,NNE,0.3269111272125126
MRO,HAL,0.04060122366047246
MRO,NWSA,-0.011737419648591185
MRO,FTI,0.04773685168022848
MRO,TNDM,0.1138354670903031
MRO,EXTR,0.17448724865047796
MRO,LEVI,0.09632149327721451
LUV,KVUE,0.0009005859822814855
LUV,INTC,0.04291949181020819
LUV,NNE,0.2011952329289791
LUV,HAL,0.03230627125282036
LUV,NWSA,-0.020032372056243287
LUV,FTI,0.03944189927257637
LUV,TNDM,0.105540514682651
LUV,EXTR,0.16619229624282597
LUV,LEVI,0.08802654086956235
KVUE,INTC,0.042018905827926674
KVUE,NNE,0.2540252687687237
KVUE,HAL,0.031405685270538865
KVUE,NWSA,-0.020932958038524747
KVUE,FTI,0.038541313290294865
KVUE,TNDM,0.10138932678066659
KVUE,EXTR,0.1641817904490375
KVUE,LEVI,0.08712595488728093
INTC,NNE,0.026722713047563927
INTC,HAL,-0.01061322055738783
INTC,NWSA,-0.06295186386645148
INTC,FTI,-0.003477592537631805
INTC,TNDM,0.06262102287244281
INTC,EXTR,0.12327280443261775
INTC,LEVI,0.045107049059354185
NNE,HAL,-0.49972668571575113
NNE,NWSA,0.13417093754357437
NNE,FTI,0.03209746950302124
NNE,TNDM,0.1237227822189211
NNE,EXTR,-0.5622706706976439
NNE,LEVI,0.19545902650061078
HAL,NWSA,-0.05233864330906364
HAL,FTI,0.007135628019756008
HAL,TNDM,0.0732342434298306
HAL,EXTR,0.13388602499000557
HAL,LEVI,0.055720269616742035
NWSA,FTI,0.05947427132881965
NWSA,TNDM,0.12557288673889422
NWSA,EXTR,0.18622466829906922
NWSA,LEVI,0.10805891292580566
FTI,TNDM,0.0660986154100746
FTI,EXTR,0.12675039697024956
FTI,LEVI,0.048584641596986014
TNDM,EXTR,0.06279246366837092
TNDM,LEVI,-0.017513973813088595
EXTR,LEVI,-0.07816575537326356
